ticker,route,name_src,bond_code,bond_name,quote_date,curve_date,maturity,tenor_yrs,coupon,price,yield_pct,tsy_pct,spread_bp,ytm_check_gap_bp
DOW,name_block,catalogue,US260543BJ10,DOW CHEM CO 7.375% 01Nov2029,2026-08-19,2026-08-13,2029-11-01,3.2033,7.375,108.032,4.6395,4.2122,42.73,0.5
DOW,name_block,fundamentals,US260543DC49,DOW CHEM CO 2.1% 15Nov2030,2026-08-19,2026-08-13,2030-11-15,4.2409,2.1,88.257,5.2252,4.2745,95.07,-0.3
DOW,name_block,catalogue,US260543DG52,DOW 6.3 15-MAR-33,2026-08-19,2026-08-13,2033-03-15,6.5708,6.3,104.658,5.4201,4.4378,98.23,2.6
DOW,name_block,catalogue,US260543CK73,DOW CHEM CO 4.25% 01Oct2034,2026-08-19,2026-08-13,2034-10-01,8.1177,4.25,90.839,5.6737,4.5296,114.41,-0.1
DOW,name_block,catalogue,US260543CE14,DOW CHEM CO 5.25% 15Nov2041,2026-08-19,2026-08-13,2041-11-15,15.2416,5.25,88.504,6.4447,4.9288,151.59,-0.0
DOW,name_block,catalogue,US260543CG61,DOW CHEM CO 4.375% 15Nov2042,2026-08-19,2026-08-13,2042-11-15,16.2409,4.375,79.68,6.4056,4.9857,141.99,-0.0
DOW,name_block,catalogue,US260543CL56,DOW CHEM CO 4.625% 01Oct2044,2026-08-19,2026-08-13,2044-10-01,18.1191,4.625,79.835,6.5405,5.0928,144.77,-0.0
DOW,name_block,fundamentals,US260543CR27,DOW CHEM CO 5.55% 30Nov2048,2026-08-19,2026-08-13,2048-11-30,22.2834,5.55,87.448,6.6358,5.2023,143.35,-0.0
DOW,name_block,fundamentals,US260543CV39,DOW CHEM CO 4.8% 15May2049,2026-08-19,2026-08-13,2049-05-15,22.7379,4.8,79.1926,6.5753,5.2027,137.26,-0.0
DOW,name_block,fundamentals,US260543DD22,DOW CHEM CO 3.6% 15Nov2050,2026-08-19,2026-08-13,2050-11-15,24.2409,3.6,65.192,6.4612,5.2042,125.7,-0.0
DOW,name_block,catalogue,US260543DH36,DOW 6.9 15-MAY-53,2026-08-19,2026-08-13,2053-05-15,26.7379,6.9,104.031,6.5744,5.2067,136.77,0.2
DRI,cusip6,fundamentals,US237194AL90,DARDEN RESTAURANTS INC 3.85% 01May2027,2026-08-14,2026-08-13,2027-05-01,0.7118,3.85,99.4111,4.7004,3.9316,76.88,-0.7
DRI,cusip6,fundamentals,US237194AM73,DARDEN RESTAURANTS INC 4.55% 15Feb2048,2026-08-13,2026-08-13,2048-02-15,21.5086,4.55,79.6691,6.2872,5.2015,108.57,-0.0
DTE,cusip6,fundamentals,US233331AY31,DTE Energy Company (DTE) 2.85% 01Oct2026,2026-08-13,2026-08-13,2026-10-01,0.1342,2.85,99.77,4.5741,3.87,70.41,-0.9
DTE,cusip6,fundamentals,US233331AZ06,DTE Energy Company (DTE) 3.8% 15Mar2027,2026-08-14,2026-08-13,2027-03-15,0.5832,3.8,99.65,4.4154,3.9144,50.1,-0.6
DTE,name_block,catalogue,US23338VAN64,DTE 1.9 01-APR-28,2026-08-14,2026-08-13,2028-04-01,1.6318,1.9,96.181,4.3628,4.0837,27.91,-1.4
DTE,name_block,catalogue,US23338VAQ95,DTE 3 01-MAR-32,2026-08-13,2026-08-13,2032-03-01,5.5496,3.0,91.593,4.741,4.3612,37.98,-0.1
DTE,name_block,catalogue,US23338VAS51,DTE 5.2 01-APR-33,2026-08-14,2026-08-13,2033-04-01,6.6311,5.2,100.459,5.1147,4.4423,67.24,0.2
DTE,name_block,fundamentals,US23338VAD82,DTE ELEC CO 4.3% 01Jul2044,2026-07-22,2026-07-22,2044-07-01,17.9439,4.3,82.2,5.9242,5.0672,85.7,-0.0
DTE,name_block,fundamentals,US23338VAE65,DTE ELEC CO 3.7% 15Mar2045,2026-08-14,2026-08-13,2045-03-15,18.5845,3.7,74.262,6.02,5.1193,90.07,-0.1
DTE,name_block,fundamentals,US23338VAG14,DTE ELEC CO 3.75% 15Aug2047,2026-08-14,2026-08-13,2047-08-15,21.0021,3.75,73.176,6.017,5.201,81.6,-0.0
DTE,name_block,fundamentals,US23338VAH96,DTE ELEC CO 4.05% 15May2048,2026-07-23,2026-07-23,2048-05-15,21.8125,4.05,76.8259,5.9623,5.1946,76.77,-0.0
DTE,name_block,catalogue,US23338VAP13,DTE 3.25 01-APR-51,2026-08-07,2026-08-07,2051-04-01,24.6489,3.25,65.428,5.9384,5.1954,74.3,-0.0
DTE,name_block,catalogue,US23338VAR78,DTE 3.65 01-MAR-52,2026-08-14,2026-08-13,2052-03-01,25.5469,3.65,68.8488,6.0638,5.2055,85.83,-0.0
DTE,name_block,catalogue,US23338VAT35,DTE 5.4 01-APR-53,2026-08-14,2026-08-13,2053-04-01,26.6311,5.4,91.489,6.0466,5.2066,84.0,-0.0
DUK,name_block,fundamentals,US26441CAS44,DUKE ENERGY CORP NEW 2.65% 01Sep2026,2026-08-14,2026-08-13,2026-09-01,0.0493,2.65,99.9282,4.4464,3.87,57.64,-34.8
DUK,name_block,fundamentals,US26442CAS35,DUKE ENERGY CAROLINAS LLC 2.95% 01Dec2026,2026-08-14,2026-08-13,2026-12-01,0.2984,2.95,99.757,3.7768,3.8765,1.0,-1.2
DUK,name_block,fundamentals,US26444HAC51,DUKE ENERGY FLA LLC 3.2% 15Jan2027,2026-08-14,2026-08-13,2027-01-15,0.4216,3.2,99.52,4.3761,3.8929,48.32,-2.0
DUK,name_block,fundamentals,US26441CAX39,DUKE ENERGY CORP NEW 3.15% 15Aug2027,2026-08-14,2026-08-13,2027-08-15,1.0021,3.15,98.71,4.4907,3.9704,52.03,-1.0
DUK,name_block,catalogue,US26441CBS35,DUK 4.3 15-MAR-28,2026-08-14,2026-08-13,2028-03-15,1.5852,4.3,99.6404,4.5366,4.0753,46.13,-0.1
DUK,name_block,fundamentals,US26444HAE18,DUKE ENERGY FLA LLC 3.8% 15Jul2028,2026-08-14,2026-08-13,2028-07-15,1.9192,3.8,99.001,4.3488,4.1355,21.33,-0.2
DUK,name_block,fundamentals,US26442CAX20,DUKE ENERGY CAROLINAS LLC 3.95% 15Nov2028,2026-08-14,2026-08-13,2028-11-15,2.256,3.95,98.8738,4.4805,4.1628,31.77,-0.3
DUK,name_block,fundamentals,US26442EAF79,DUKE ENERGY OHIO INC 3.65% 01Feb2029,2026-08-14,2026-08-13,2029-02-01,2.4695,3.65,97.871,4.5758,4.1735,40.23,-0.5
DUK,name_block,fundamentals,US26441CBH79,DUKE ENERGY CORP NEW 2.45% 01Jun2030,2026-08-14,2026-08-13,2030-06-01,3.7974,2.45,91.546,4.922,4.2478,67.42,-0.5
DUK,name_block,fundamentals,US743263AE50,PROGRESS ENERGY INC 7.75% 01Mar2031,2026-08-14,2026-08-13,2031-03-01,4.5448,7.75,110.8657,5.0397,4.2927,74.7,0.4
DUK,name_block,catalogue,US720186AN51,DUK 2.5 15-MAR-31,2026-08-14,2026-08-13,2031-03-15,4.5832,2.5,90.0178,4.9655,4.295,67.05,-0.4
DUK,name_block,catalogue,US26442CBB90,DUK 2.55 15-APR-31,2026-08-14,2026-08-13,2031-04-15,4.668,2.55,90.387,4.88,4.3001,57.99,-0.3
DUK,name_block,fundamentals,US26441CBL81,DUKE ENERGY CORP NEW 2.55% 15Jun2031,2026-08-14,2026-08-13,2031-06-15,4.835,2.55,89.744,4.9644,4.3101,65.43,-0.3
DUK,name_block,catalogue,US26442UAL89,DUK 2 15-AUG-31,2026-08-14,2026-08-13,2031-08-15,5.0021,2.0,87.864,4.7587,4.3202,43.85,-0.4
DUK,name_block,fundamentals,US743263AG09,PROGRESS ENERGY INC 7% 30Oct2031,2026-08-14,2026-08-13,2031-10-30,5.2101,7.0,108.361,5.1454,4.3358,80.96,0.2
DUK,name_block,catalogue,US26444HAK77,DUK 2.4 15-DEC-31,2026-08-14,2026-08-13,2031-12-15,5.3361,2.4,88.4,4.8995,4.3452,55.43,-0.4
DUK,name_block,catalogue,US26442CBG87,DUK 2.85 15-MAR-32,2026-08-14,2026-08-13,2032-03-15,5.5852,2.85,89.684,4.9912,4.3639,62.73,-0.3
DUK,name_block,catalogue,US26442UAN46,DUK 3.4 01-APR-32,2026-08-14,2026-08-13,2032-04-01,5.6318,3.4,92.477,4.9484,4.3674,58.1,-0.2
DUK,name_block,catalogue,US26441CBT18,DUK 4.5 15-AUG-32,2026-08-14,2026-08-13,2032-08-15,6.0041,4.5,96.8461,5.1176,4.3953,72.23,-0.1
DUK,cusip6,fundamentals,US264399ED44,DUKE PWR CO LLC 6.45% 15Oct2032,2026-08-14,2026-08-13,2032-10-15,6.1711,6.45,106.8,5.1464,4.4078,73.86,0.2
DUK,name_block,catalogue,US26442CBJ27,DUK 4.95 15-JAN-33,2026-08-14,2026-08-13,2033-01-15,6.423,4.95,99.271,5.0838,4.4267,65.71,-0.0
DUK,name_block,catalogue,US26442UAQ76,DUK 5.25 15-MAR-33,2026-08-14,2026-08-13,2033-03-15,6.5845,5.25,100.7,5.1194,4.4388,68.06,0.3
DUK,name_block,catalogue,US172070CP76,CINCINNATI GAS & ELEC CO 5.4% 15Jun2033,2026-08-17,2026-08-13,2033-06-15,6.8282,5.4,99.36,5.5123,4.4571,105.52,-0.0
DUK,name_block,catalogue,US172070CQ59,DUK 5.375 15-JUN-33,2026-08-14,2026-08-13,2033-06-15,6.8364,5.375,100.457,5.293,4.4577,83.53,0.0
DUK,name_block,fundamentals,US26442CAA27,DUKE ENERGY CAROLINAS LLC 6.1% 01Jun2037,2026-08-14,2026-08-13,2037-06-01,10.7981,6.1,104.079,5.5901,4.6755,91.46,0.0
DUK,name_block,fundamentals,US26442CAB00,DUKE ENERGY CAROLINAS LLC 6% 15Jan2038,2026-08-14,2026-08-13,2038-01-15,11.4223,6.0,103.774,5.5485,4.7111,83.74,0.0
DUK,name_block,fundamentals,US26442CAE49,DUKE ENERGY CAROLINAS LLC 6.05% 15Apr2038,2026-08-14,2026-08-13,2038-04-15,11.6687,6.05,104.452,5.526,4.7251,80.09,0.0
DUK,name_block,fundamentals,US263901AA85,DUKE ENERGY IND INC 6.35% 15Aug2038,2026-08-14,2026-08-13,2038-08-15,12.0027,6.35,106.427,5.6067,4.7442,86.25,0.0
DUK,name_block,fundamentals,US263901AB68,DUKE ENERGY IND INC 6.45% 01Apr2039,2026-08-14,2026-08-13,2039-04-01,12.6297,6.45,107.104,5.6541,4.7799,87.42,0.0
DUK,name_block,fundamentals,US743263AP08,PROGRESS ENERGY INC 6% 01Dec2039,2026-08-14,2026-08-13,2039-12-01,13.2977,6.0,101.242,5.863,4.818,104.5,0.0
DUK,name_block,fundamentals,US26442CAH79,DUKE ENERGY CAROLINAS LLC 5.3% 15Feb2040,2026-08-13,2026-08-13,2040-02-15,13.5086,5.3,96.715,5.651,4.83,82.1,-0.0
DUK,name_block,fundamentals,US26441CBM64,DUKE ENERGY CORP NEW 3.3% 15Jun2041,2026-08-14,2026-08-13,2041-06-15,14.8364,3.3,73.774,5.9937,4.9057,108.8,-0.1
DUK,name_block,fundamentals,US26442CAM64,DUKE ENERGY CAROLINAS LLC 4.25% 15Dec2041,2026-08-14,2026-08-13,2041-12-15,15.3374,4.25,84.286,5.812,4.9342,87.78,-0.1
DUK,name_block,fundamentals,US263901AD25,DUKE ENERGY IND INC 4.2% 15Mar2042,2026-08-14,2026-08-13,2042-03-15,15.5838,4.2,81.855,6.0097,4.9483,106.14,-0.1
DUK,name_block,fundamentals,US26442CAN48,DUKE ENERGY CAROLINAS LLC 4% 30Sep2042,2026-08-14,2026-08-13,2042-09-30,16.1287,4.0,79.99,5.9464,4.9793,96.71,-0.1
DUK,name_block,fundamentals,US26442RAB78,DUKE ENERGY PROGRESS INC 4.375% 30Mar2044,2026-08-05,2026-08-05,2044-03-30,17.6509,4.375,83.275,5.9138,5.0508,86.3,-0.0
DUK,name_block,fundamentals,US26442CAP95,DUKE ENERGY CAROLINAS LLC 3.75% 01Jun2045,2026-08-14,2026-08-13,2045-06-01,18.7981,3.75,74.199,6.07,5.1315,93.85,-0.1
DUK,name_block,fundamentals,US26442UAB08,DUKE ENERGY PROGRESS LLC 4.2% 15Aug2045,2026-08-14,2026-08-13,2045-08-15,19.0034,4.2,78.81,6.099,5.1432,95.58,-0.1
DUK,name_block,fundamentals,US26442CAR51,DUKE ENERGY CAROLINAS LLC 3.875% 15Mar2046,2026-08-14,2026-08-13,2046-03-15,19.5838,3.875,74.704,6.107,5.1763,93.07,-0.0
DUK,name_block,fundamentals,US26443TAA43,DUKE ENERGY IND LLC 3.75% 15May2046,2026-08-14,2026-08-13,2046-05-15,19.7509,3.75,73.231,6.1,5.1858,91.42,-0.1
DUK,name_block,fundamentals,US26441CAT27,DUKE ENERGY CORP NEW 3.75% 01Sep2046,2026-08-13,2026-08-13,2046-09-01,20.052,3.75,71.885,6.2236,5.2001,102.35,-0.0
DUK,name_block,fundamentals,US26444HAA95,DUKE ENERGY FLA LLC 3.4% 01Oct2046,2026-08-13,2026-08-13,2046-10-01,20.1342,3.4,69.6787,6.0181,5.2001,81.8,-0.0
DUK,name_block,fundamentals,US26442UAC80,DUKE ENERGY PROGRESS LLC 3.7% 15Oct2046,2026-08-14,2026-08-13,2046-10-15,20.1697,3.7,72.464,6.0893,5.2002,88.91,-0.1
DUK,name_block,catalogue,US720186AK13,PIEDMONT NAT GAS CO INC 3.64% 01Nov2046,2026-08-12,2026-08-12,2046-11-01,20.2218,3.64,70.855,6.185,5.24,94.5,-0.0
DUK,name_block,fundamentals,US26441CAY12,DUKE ENERGY CORP NEW 3.95% 15Aug2047,2026-08-14,2026-08-13,2047-08-15,21.0021,3.95,72.878,6.296,5.201,109.5,-0.0
DUK,name_block,catalogue,US26442UAE47,DUKE ENERGY PROGRESS LLC 3.6% 15Sep2047,2026-07-27,2026-07-27,2047-09-15,21.1362,3.6,71.3468,6.0124,5.1466,86.58,-0.0
DUK,name_block,fundamentals,US26442CAT18,DUKE ENERGY CAROLINAS LLC 3.7% 01Dec2047,2026-08-14,2026-08-13,2047-12-01,21.2977,3.7,71.375,6.1235,5.2013,92.22,-0.1
DUK,name_block,fundamentals,US26442CAU80,DUKE ENERGY CAROLINAS LLC 3.95% 15Mar2048,2026-08-07,2026-08-07,2048-03-15,21.6044,3.95,75.189,6.0172,5.1984,81.88,-0.0
DUK,name_block,fundamentals,US26444HAF82,DUKE ENERGY FLA LLC 4.2% 15Jul2048,2026-08-14,2026-08-13,2048-07-15,21.9192,4.2,76.7442,6.1454,5.2019,94.35,-0.1
DUK,name_block,fundamentals,US26442EAG52,DUKE ENERGY OHIO INC 4.3% 01Feb2049,2026-08-05,2026-08-05,2049-02-01,22.4942,4.3,78.5007,6.0641,5.1775,88.66,-0.0
DUK,name_block,fundamentals,US26442CAZ77,DUKE ENERGY CAROLINAS LLC 3.2% 15Aug2049,2026-08-11,2026-08-11,2049-08-15,23.0116,3.2,64.433,6.0951,5.247,84.81,-0.0
DUK,name_block,fundamentals,US26441CBN48,DUKE ENERGY CORP NEW 3.5% 15Jun2051,2026-08-14,2026-08-13,2051-06-15,24.835,3.5,65.9328,6.2081,5.2048,100.33,-0.0
DUK,name_block,catalogue,US26442UAM62,DUK 2.9 15-AUG-51,2026-08-11,2026-08-11,2051-08-15,25.0103,2.9,59.241,6.097,5.245,85.2,-0.0
DUK,name_block,catalogue,US26444HAL50,DUK 3 15-DEC-51,2026-08-14,2026-08-13,2051-12-15,25.3361,3.0,60.512,6.0732,5.2053,86.79,-0.1
DUK,name_block,catalogue,US26442CBH60,DUK 3.55 15-MAR-52,2026-08-14,2026-08-13,2052-03-15,25.5852,3.55,67.284,6.0896,5.2056,88.4,-0.0
DUK,name_block,catalogue,US26442UAP93,DUK 4 01-APR-52,2026-08-14,2026-08-13,2052-04-01,25.6318,4.0,72.5579,6.1384,5.2056,93.28,-0.0
DUK,name_block,catalogue,US720186AP00,DUK 5.05 15-MAY-52,2026-08-14,2026-08-13,2052-05-15,25.7522,5.05,85.066,6.22,5.2058,101.42,-0.0
DUK,name_block,catalogue,US26441CBU80,DUK 5 15-AUG-52,2026-08-14,2026-08-13,2052-08-15,26.0041,5.0,82.444,6.394,5.206,118.8,-0.0
DUK,name_block,catalogue,US26444HAN17,DUK 5.95 15-NOV-52,2026-08-14,2026-08-13,2052-11-15,26.256,5.95,96.69,6.2063,5.2063,100.0,-0.0
DUK,name_block,catalogue,US26442CBK99,DUK 5.35 15-JAN-53,2026-08-13,2026-08-13,2053-01-15,26.4257,5.35,90.298,6.093,5.2064,88.66,-0.0
DUK,name_block,catalogue,US26442UAR59,DUK 5.35 15-MAR-53,2026-08-13,2026-08-13,2053-03-15,26.5873,5.35,89.561,6.152,5.2066,94.54,-0.0
DVN,cusip6,catalogue,US25179MBE21,DVN 5.875 15-JUN-28,2026-08-18,2026-08-13,2028-06-15,1.8261,5.875,100.411,5.6291,4.1187,151.04,0.1
DVN,cusip6,catalogue,US25179MBF95,DVN 4.5 15-JAN-30,2026-08-19,2026-08-13,2030-01-15,3.4086,4.5,98.881,4.8594,4.2245,63.49,-0.1
DVN,name_block,catalogue,US251799AA02,DEVON ENERGY CORP 7.95% 15Apr2032,2026-08-19,2026-08-13,2032-04-15,5.6564,7.95,114.105,5.0485,4.3692,67.93,0.1
EA,cusip6,catalogue,US285512AE93,EA 1.85 15-FEB-31,2026-08-14,2026-08-13,2031-02-15,4.5065,1.85,84.965,5.6881,4.2904,139.77,-1.0
EBAY,cusip6,fundamentals,US278642AU75,EBAY INC 3.6% 05Jun2027,2026-08-14,2026-08-13,2027-06-05,0.8077,3.6,99.3805,4.3905,3.9444,44.61,-0.7
EBAY,cusip6,catalogue,US278642BA03,EBAY 5.95 22-NOV-27,2026-08-13,2026-08-13,2027-11-22,1.2758,5.95,101.677,4.4824,4.0197,46.27,9.3
EBAY,cusip6,fundamentals,US278642AW32,EBAY INC 2.7% 11Mar2030,2026-08-14,2026-08-13,2030-03-11,3.5729,2.7,92.725,4.9495,4.2344,71.51,-0.4
EBAY,cusip6,fundamentals,US278642AY97,EBAY INC 2.6% 10May2031,2026-08-14,2026-08-13,2031-05-10,4.7365,2.6,89.726,5.0689,4.3042,76.47,-0.3
EBAY,cusip6,catalogue,US278642BB85,EBAY 6.3 22-NOV-32,2026-08-14,2026-08-13,2032-11-22,6.2752,6.3,105.9135,5.1438,4.4156,72.82,3.8
EBAY,cusip6,fundamentals,US278642AF09,EBAY INC 4% 15Jul2042,2026-08-14,2026-08-13,2042-07-15,15.9179,4.0,76.801,6.335,4.9673,136.77,-0.1
EBAY,cusip6,fundamentals,US278642AZ62,EBAY INC 3.65% 10May2051,2026-08-12,2026-08-12,2051-05-10,24.742,3.65,68.97,6.094,5.24,85.4,-0.0
ECL,cusip6,catalogue,US278865AV25,ECOLAB INC 2.7% 01Nov2026,2026-08-19,2026-08-13,2026-11-01,0.2026,2.7,99.45,5.4741,3.87,160.41,-3.0
ECL,cusip6,catalogue,US278865BL34,ECL 1.65 01-FEB-27,2026-08-19,2026-08-13,2027-02-01,0.4545,1.65,98.857,4.2507,3.8973,35.34,-3.7
ECL,cusip6,catalogue,US278865BD18,ECOLAB INC 3.25% 01Dec2027,2026-08-19,2026-08-13,2027-12-01,1.2841,3.25,98.655,4.3376,4.0211,31.65,-0.3
ECL,cusip6,catalogue,US278865BP48,ECL 5.25 15-JAN-28,2026-08-19,2026-08-13,2028-01-15,1.4073,5.25,101.114,4.3714,4.0433,32.81,5.0
ECL,cusip6,fundamentals,US278865BE90,ECOLAB INC 4.8% 24Mar2030,2026-08-19,2026-08-13,2030-03-24,3.5948,4.8,100.2722,4.7116,4.2357,47.59,0.4
ECL,cusip6,catalogue,US278865BM17,ECL 2.125 01-FEB-32,2026-08-19,2026-08-13,2032-02-01,5.4538,2.125,86.98,4.8752,4.354,52.12,-0.3
ECL,cusip6,catalogue,US278865BA78,ECOLAB INC 3.95% 01Dec2047,2026-08-10,2026-08-10,2047-12-01,21.3087,3.95,76.3979,5.912,5.25,66.2,-0.0
ECL,cusip6,catalogue,US278865BN99,ECL 2.7 15-DEC-51,2026-08-19,2026-08-13,2051-12-15,25.3224,2.7,58.2035,5.8997,5.2053,69.44,-0.0
ECL,cusip6,catalogue,US278865BJ87,ECL 2.75 18-AUG-55,2026-08-18,2026-08-13,2055-08-18,28.9993,2.75,55.847,5.9714,5.209,76.24,-0.0
ED,cusip6,fundamentals,US209111FM02,CONSOLIDATED EDISON CO N Y INC 3.125% 15Nov2027,2026-08-12,2026-08-12,2027-11-15,1.2594,3.125,98.736,4.1654,4.0519,11.35,-0.3
ED,cusip6,fundamentals,US209111FP33,CONSOLIDATED EDISON CO N Y INC 3.8% 15May2028,2026-08-10,2026-08-10,2028-05-15,1.7632,3.8,98.93,4.4352,4.2003,23.49,-0.1
ED,cusip6,fundamentals,US209111FS71,CONSOLIDATED EDISON CO N Y INC 4% 01Dec2028,2026-08-13,2026-08-13,2028-12-01,2.3025,4.0,98.9,4.5069,4.1651,34.18,-0.1
ED,cusip6,fundamentals,US209111GA54,CONSOLIDATED EDISON CO N Y INC 2.4% 15Jun2031,2026-08-14,2026-08-13,2031-06-15,4.835,2.4,89.524,4.8598,4.3101,54.97,-0.3
ED,cusip6,catalogue,US209111GE76,ED 5.2 01-MAR-33,2026-08-14,2026-08-13,2033-03-01,6.5462,5.2,100.381,5.129,4.436,69.3,0.1
ED,cusip6,fundamentals,US209111ED12,CONSOLIDATED EDISON CO N Y INC 5.1% 15Jun2033,2026-08-14,2026-08-13,2033-06-15,6.8364,5.1,98.469,5.3695,4.4577,91.18,-0.0
ED,cusip6,fundamentals,US209111EF69,CONSOLIDATED EDISON CO N Y INC 5.7% 01Feb2034,2026-08-12,2026-08-12,2034-02-01,7.4743,5.7,100.886,5.553,4.5453,100.77,0.0
ED,cusip6,fundamentals,US209111EH26,CONSOLIDATED EDISON CO N Y INC 5.3% 01Mar2035,2026-08-14,2026-08-13,2035-03-01,8.5448,5.3,100.057,5.2913,4.5524,73.89,-0.0
ED,cusip6,fundamentals,US209111EL38,CONSOLIDATED EDISON CO N Y INC 5.85% 15Mar2036,2026-08-12,2026-08-12,2036-03-15,9.5907,5.85,102.756,5.4759,4.6582,81.77,0.0
ED,cusip6,fundamentals,US209111EM11,CONSOLIDATED EDISON CO N Y INC 6.2% 15Jun2036,2026-08-14,2026-08-13,2036-06-15,9.8371,6.2,105.085,5.5214,4.6213,90.01,0.0
ED,cusip6,fundamentals,US209111ES80,CONSOLIDATED EDISON CO N Y INC 6.3% 15Aug2037,2026-08-13,2026-08-13,2037-08-15,11.0062,6.3,105.998,5.5637,4.6874,87.63,0.0
ED,cusip6,fundamentals,US209111EU37,CONSOLIDATED EDISON CO N Y INC 6.75% 01Apr2038,2026-08-12,2026-08-12,2038-04-01,11.6359,6.75,110.054,5.5635,4.7716,79.19,0.0
ED,cusip6,fundamentals,US209111EY58,CONSOLIDATED EDISON CO N Y INC 5.5% 01Dec2039,2026-08-14,2026-08-13,2039-12-01,13.2977,5.5,100.0904,5.4894,4.818,67.14,-0.0
ED,cusip6,fundamentals,US209111FA63,CONSOLIDATED EDISON CO N Y INC 5.7% 15Jun2040,2026-08-14,2026-08-13,2040-06-15,13.8371,5.7,100.726,5.6228,4.8487,77.41,0.0
ED,cusip6,fundamentals,US209111FB47,CONSOLIDATED EDISON CO N Y INC 4.2% 15Mar2042,2026-08-14,2026-08-13,2042-03-15,15.5838,4.2,82.407,5.9474,4.9483,99.91,-0.1
ED,cusip6,fundamentals,US209111FC20,CONSOLIDATED EDISON CO N Y INC 3.95% 01Mar2043,2026-08-13,2026-08-13,2043-03-01,16.5476,3.95,79.034,5.9608,5.0032,95.76,-0.1
ED,cusip6,fundamentals,US209111FD03,CONSOLIDATED EDISON CO N Y INC 4.45% 15Mar2044,2026-08-13,2026-08-13,2044-03-15,17.588,4.45,83.4923,5.9795,5.0625,91.7,-0.0
ED,cusip6,fundamentals,US209111FH17,CONSOLIDATED EDISON CO N Y INC 3.85% 15Jun2046,2026-08-14,2026-08-13,2046-06-15,19.8357,3.85,73.801,6.155,5.1906,96.44,-0.1
ED,cusip6,fundamentals,US209111FT54,CONSOLIDATED EDISON CO N Y INC 4.65% 01Dec2048,2026-08-14,2026-08-13,2048-12-01,22.2998,4.65,81.861,6.156,5.2023,95.37,-0.0
ED,cusip6,fundamentals,US209111FY40,CONSOLIDATED EDISON CO N Y INC 3.95% 01Apr2050,2026-08-14,2026-08-13,2050-04-01,23.6304,3.95,73.676,6.06,5.2036,85.64,-0.1
ED,cusip6,catalogue,US209111GC11,ED 3.2 01-DEC-51,2026-08-12,2026-08-12,2051-12-01,25.3032,3.2,62.657,6.1207,5.24,88.07,-0.0
ED,cusip6,catalogue,US209111GD93,ED 6.15 15-NOV-52,2026-08-14,2026-08-13,2052-11-15,26.256,6.15,100.8124,6.0862,5.2063,87.99,0.1
ED,cusip6,fundamentals,US209111FF50,CONSOLIDATED EDISON CO N Y INC 4.625% 01Dec2054,2026-08-13,2026-08-13,2054-12-01,28.3012,4.625,79.482,6.166,5.2083,95.77,-0.0
ED,cusip6,fundamentals,US209111FN84,CONSOLIDATED EDISON CO N Y INC 4% 15Nov2057,2026-08-12,2026-08-12,2057-11-15,31.2608,4.0,70.329,6.147,5.24,90.7,-0.0
ED,cusip6,fundamentals,US209111FQ16,CONSOLIDATED EDISON CO N Y INC 4.5% 15May2058,2026-08-07,2026-08-07,2058-05-15,31.77,4.5,77.127,6.146,5.19,95.6,-0.0
ED,cusip6,fundamentals,US209111GB38,CONSOLIDATED EDISON CO N Y INC 3.6% 15Jun2061,2026-08-12,2026-08-12,2061-06-15,34.8419,3.6,64.575,6.05,5.24,81.0,-0.0
EFX,cusip6,catalogue,US294429AV70,EFX 5.1 15-DEC-27,2026-08-14,2026-08-13,2027-12-15,1.3361,5.1,100.709,4.5055,4.0305,47.5,3.7
EFX,cusip6,fundamentals,US294429AC99,EQUIFAX INC 6.9% 01Jul2028,2026-08-14,2026-08-13,2028-07-01,1.8809,6.9,103.151,5.1091,4.1286,98.05,0.8
EFX,cusip6,catalogue,US294429AT25,EFX 2.35 15-SEP-31,2026-08-14,2026-08-13,2031-09-15,5.0869,2.35,87.61,5.1539,4.3265,82.74,-0.5
EFX,cusip6,fundamentals,US294429AG04,EQUIFAX INC 7% 01Jul2037,2026-08-13,2026-08-13,2037-07-01,10.883,7.0,108.615,5.9139,4.6803,123.36,0.0
EIX,name_block,catalogue,US842400HQ95,EIX 4.7 01-JUN-27,2026-08-19,2026-08-13,2027-06-01,0.783,4.7,100.038,4.6396,3.9411,69.85,0.2
EIX,name_block,catalogue,US842400HS51,EIX 5.85 01-NOV-27,2026-08-19,2026-08-13,2027-11-01,1.2019,5.85,101.357,4.5832,4.0063,57.69,8.6
EIX,name_block,catalogue,US842400HU08,Southern California Edison 5.3% 1mar2028,2026-08-19,2026-08-13,2028-03-01,1.5332,5.3,101.011,4.5717,4.066,50.57,3.6
EIX,name_block,catalogue,US842400GJ61,SOUTHERN CALIF EDISON CO 3.65% 01Mar2028,2026-08-17,2026-08-13,2028-03-01,1.5387,3.65,98.547,4.64,4.067,57.3,-0.2
EIX,name_block,catalogue,US281020AM97,EDISON INTL 4.125% 15Mar2028,2026-08-19,2026-08-13,2028-03-15,1.5715,4.125,98.161,5.3602,4.0729,128.73,-0.2
EIX,name_block,catalogue,US842400EB53,SOUTHERN CALIF EDISON CO 6.65% 01Apr2029,2026-08-19,2026-08-13,2029-04-01,2.6174,6.65,103.81,5.0722,4.1809,89.13,0.2
