date,market_total,10_total,10_ratio,10_firms,15_total,15_ratio,15_firms,20_total,20_ratio,20_firms,25_total,25_ratio,25_firms,30_total,30_ratio,30_firms,35_total,35_ratio,35_firms,40_total,40_ratio,40_firms,45_total,45_ratio,45_firms,50_total,50_ratio,50_firms,55_total,55_ratio,55_firms
1965-07-30,4.2608,5.6464,1.3252,110,4.9156,1.1537,428,5.7395,1.3471,382,6.4371,1.5108,392,4.6077,1.0814,211,5.8658,1.3767,40,3.8187,0.8962,126,7.4559,1.7499,163,5.2991,1.2437,75,2.3768,0.5578,120
1965-08-31,4.3535,5.5963,1.2855,109,5.0404,1.1578,428,5.8271,1.3385,380,6.5798,1.5114,392,4.8285,1.1091,211,5.9785,1.3732,39,3.8594,0.8865,126,7.5936,1.7442,162,5.4539,1.2528,75,2.5271,0.5805,120
1965-09-30,5.0641,5.9839,1.1816,108,5.6945,1.1245,428,6.7911,1.341,378,7.4462,1.4704,391,5.4993,1.0859,210,6.7175,1.3265,39,4.5037,0.8893,126,8.0493,1.5895,162,5.6276,1.1113,75,2.9777,0.588,120
1965-10-29,5.0993,5.8816,1.1534,108,5.7566,1.1289,427,6.8045,1.3344,376,7.4622,1.4634,387,5.7084,1.1194,209,6.8728,1.3478,39,4.5178,0.886,125,8.1443,1.5971,161,5.4731,1.0733,75,2.9965,0.5876,120
1965-11-30,5.074,5.8767,1.1582,108,5.7113,1.1256,425,6.8207,1.3443,375,7.3619,1.4509,386,5.7177,1.1269,206,6.7762,1.3355,39,4.5476,0.8963,124,8.0848,1.5934,161,5.5139,1.0867,75,2.9699,0.5853,120
1965-12-31,5.0959,5.8767,1.1532,108,5.6977,1.1181,425,6.8872,1.3515,373,7.4305,1.4581,385,5.8006,1.1383,206,6.7516,1.3249,39,4.5215,0.8873,122,7.9941,1.5687,161,5.5253,1.0843,75,2.9437,0.5777,120
1966-01-31,5.0693,5.8396,1.152,108,5.7034,1.1251,424,6.8938,1.3599,372,7.3011,1.4403,384,5.7851,1.1412,205,6.6799,1.3177,39,4.5031,0.8883,122,8.0023,1.5786,160,5.6487,1.1143,74,2.9451,0.581,120
1966-02-28,4.6732,5.3736,1.1499,107,5.2849,1.1309,422,6.5584,1.4034,370,6.8955,1.4755,383,5.6,1.1983,204,6.3051,1.3492,38,4.2252,0.9041,121,7.7873,1.6664,158,5.2148,1.1159,74,2.8409,0.6079,120
1966-03-31,4.712,5.3066,1.1262,107,5.3049,1.1258,420,6.7106,1.4241,368,6.8605,1.456,380,5.6449,1.198,202,6.261,1.3287,38,4.2899,0.9104,120,7.8154,1.6586,158,5.5721,1.1825,74,2.8538,0.6056,120
1966-04-29,4.7517,5.3413,1.1241,107,5.3112,1.1178,420,6.9155,1.4554,368,6.8887,1.4497,379,5.6403,1.187,201,6.2137,1.3077,38,4.335,0.9123,120,7.8699,1.6562,158,5.7117,1.202,74,2.8688,0.6037,120
1966-05-31,4.8892,5.2337,1.0705,106,5.4306,1.1107,420,7.105,1.4532,366,6.8887,1.409,376,5.745,1.175,201,6.3334,1.2954,38,4.5663,0.934,120,8.1088,1.6585,158,5.8833,1.2033,74,3.087,0.6314,120
1966-06-30,5.2203,5.3795,1.0305,105,5.7559,1.1026,418,7.7478,1.4842,364,7.1811,1.3756,374,6.0185,1.1529,200,6.5749,1.2595,38,4.8079,0.921,119,8.6134,1.65,157,6.0476,1.1585,73,3.1921,0.6115,120
1966-07-29,5.26,5.3426,1.0157,106,5.82,1.1064,439,7.9539,1.5121,380,7.1445,1.3583,399,6.0989,1.1595,206,6.5704,1.2491,39,4.7988,0.9123,124,8.8141,1.6757,173,6.0854,1.1569,77,3.2156,0.6113,124
1966-08-31,5.9092,5.6623,0.9582,106,6.4051,1.0839,437,9.2909,1.5723,380,7.6511,1.2948,396,6.9196,1.171,203,7.0454,1.1923,39,5.0883,0.8611,124,10.01,1.694,173,6.0658,1.0265,77,3.224,0.5456,123
1966-09-30,5.6992,5.4126,0.9497,106,6.2225,1.0918,437,9.1721,1.6094,378,7.1904,1.2617,395,6.8978,1.2103,203,6.6118,1.1601,39,4.7966,0.8416,123,10.0892,1.7703,171,6.2709,1.1003,77,3.0245,0.5307,123
1966-10-31,6.0145,5.6128,0.9332,105,6.4793,1.0773,437,9.5205,1.5829,378,7.3251,1.2179,394,7.387,1.2282,203,6.9495,1.1555,39,4.9805,0.8281,123,10.5106,1.7476,170,6.6101,1.099,77,3.1082,0.5168,123
1966-11-30,6.9601,6.6554,0.9562,104,7.2619,1.0434,437,10.6838,1.535,375,7.9662,1.1445,394,8.2916,1.1913,203,8.0568,1.1576,39,5.7829,0.8309,122,11.6553,1.6746,170,7.1558,1.0281,76,3.96,0.5689,123
1966-12-30,7.4085,6.913,0.9331,104,7.6549,1.0333,434,11.1725,1.5081,373,8.417,1.1361,391,8.971,1.2109,202,8.5737,1.1573,39,6.0034,0.8103,122,12.3935,1.6729,170,7.4143,1.0008,76,4.1826,0.5646,123
1967-01-31,7.6735,7.2247,0.9415,104,7.9719,1.0389,433,11.4161,1.4877,370,8.6121,1.1223,389,9.316,1.214,200,8.7643,1.1422,39,6.3062,0.8218,121,13.063,1.7023,170,7.6891,1.002,75,4.4463,0.5794,123
1967-02-28,7.7901,7.2689,0.9331,104,8.1196,1.0423,432,11.5743,1.4858,369,8.7103,1.1181,388,9.4303,1.2105,199,8.8487,1.1359,39,6.3601,0.8164,120,13.2897,1.706,170,7.7962,1.0008,75,4.5057,0.5784,123
1967-03-31,7.8115,7.325,0.9377,104,8.1861,1.048,430,11.5446,1.4779,368,8.7931,1.1257,388,9.4505,1.2098,198,8.8459,1.1324,39,6.3797,0.8167,120,13.3359,1.7072,170,7.7854,0.9967,75,4.5265,0.5795,123
1967-04-28,7.9587,7.38,0.9273,103,8.3797,1.0529,428,11.6825,1.4679,367,9.0661,1.1391,387,9.5385,1.1985,198,8.9274,1.1217,39,6.5337,0.821,120,13.5621,1.7041,168,7.9727,1.0018,75,4.5588,0.5728,123
1967-05-31,7.9731,7.3466,0.9214,103,8.3794,1.051,427,11.6436,1.4603,366,9.157,1.1485,386,9.516,1.1935,198,8.98,1.1263,39,6.5106,0.8166,120,13.6279,1.7092,165,8.0556,1.0103,74,4.513,0.566,123
1967-06-30,7.9634,7.3205,0.9193,103,8.4185,1.0571,424,11.5613,1.4518,362,9.1341,1.147,382,9.5198,1.1954,197,9.0492,1.1363,39,6.5013,0.8164,120,13.6805,1.7179,164,8.0411,1.0098,72,4.5104,0.5664,123
1967-07-31,8.0361,7.3552,0.9153,106,8.5057,1.0584,448,11.5383,1.4358,382,9.3351,1.1616,402,9.6278,1.1981,201,9.1771,1.142,40,6.5369,0.8134,119,13.676,1.7018,186,8.1703,1.0167,74,4.5216,0.5627,126
1967-08-31,8.0945,7.7541,0.9579,105,8.5799,1.06,446,11.4873,1.4192,374,9.2622,1.1443,401,9.5255,1.1768,200,9.257,1.1436,40,6.6937,0.8269,118,13.5678,1.6762,185,8.246,1.0187,73,4.591,0.5672,126
1967-09-29,7.8975,7.6157,0.9643,104,8.395,1.063,444,11.1584,1.4129,373,9.0103,1.1409,399,9.3607,1.1853,200,9.1192,1.1547,40,6.6049,0.8363,117,13.3209,1.6867,185,8.256,1.0454,72,4.5137,0.5715,126
1967-10-31,7.7597,7.5528,0.9733,104,8.3549,1.0767,439,10.9834,1.4154,369,9.0264,1.1632,396,9.1057,1.1735,199,8.9249,1.1502,40,6.6032,0.851,115,12.9793,1.6726,184,8.3102,1.0709,72,4.4869,0.5782,126
1967-11-30,7.1643,6.9802,0.9743,103,7.891,1.1014,438,10.1538,1.4173,366,8.6506,1.2075,392,8.4979,1.1862,199,8.2135,1.1464,40,6.0857,0.8495,114,12.2795,1.714,183,7.9284,1.1066,70,3.9552,0.5521,126
1967-12-29,6.7922,6.7712,0.9969,103,7.5782,1.1157,437,9.6371,1.4189,364,8.3419,1.2282,389,7.9402,1.169,198,7.8223,1.1517,40,5.9029,0.8691,113,11.705,1.7233,183,7.8819,1.1604,69,3.7474,0.5517,126
1968-01-31,6.7013,6.7084,1.0011,102,7.4282,1.1085,434,9.4586,1.4115,364,8.4492,1.2608,387,7.7767,1.1605,197,7.7415,1.1552,39,5.8322,0.8703,112,11.224,1.6749,182,7.5649,1.1289,69,3.5992,0.5371,126
1968-02-29,6.7942,6.8414,1.007,101,7.4841,1.1015,430,9.4529,1.3913,360,8.5039,1.2516,385,7.96,1.1716,194,7.7544,1.1413,38,6.0222,0.8864,111,11.323,1.6666,180,7.3901,1.0877,68,3.689,0.543,124
1968-03-29,6.7415,6.7529,1.0017,101,7.413,1.0996,426,9.4245,1.398,359,8.3771,1.2426,382,7.9348,1.177,194,8.1159,1.2039,38,6.0346,0.8951,110,11.6031,1.7211,179,7.2418,1.0742,68,3.7553,0.557,124
1968-04-30,6.7557,6.8498,1.0139,101,7.3041,1.0812,426,9.4182,1.3941,355,8.2427,1.2201,382,7.918,1.1721,193,8.0687,1.1944,38,6.1082,0.9042,110,11.8487,1.7539,179,7.3659,1.0903,68,3.9774,0.5887,124
1968-05-31,7.0147,7.1719,1.0224,100,7.3926,1.0539,424,9.8193,1.3998,351,8.302,1.1835,379,8.1826,1.1665,193,8.2711,1.1791,38,6.5396,0.9323,110,12.2169,1.7416,179,7.3108,1.0422,68,4.0664,0.5797,123
1968-06-28,7.247,7.4159,1.0233,100,7.5118,1.0365,422,9.9601,1.3744,347,8.4138,1.161,377,8.3233,1.1485,193,8.5389,1.1783,38,6.8656,0.9474,110,12.6327,1.7432,179,7.445,1.0273,67,4.2017,0.5798,123
1968-07-30,7.3516,7.5443,1.0262,99,7.6019,1.034,438,9.9808,1.3576,363,8.6577,1.1777,409,8.3336,1.1336,202,8.6433,1.1757,44,7.3768,1.0034,110,12.5956,1.7133,215,7.4689,1.016,73,4.4272,0.6022,127
1968-08-30,7.1889,7.4869,1.0415,99,7.4024,1.0297,435,9.6092,1.3367,362,8.3958,1.1679,406,8.216,1.1429,196,8.4728,1.1786,44,7.38,1.0266,106,12.2552,1.7047,212,7.4275,1.0332,71,4.4093,0.6133,126
1968-09-30,6.9536,7.1804,1.0326,99,7.1847,1.0332,435,9.2396,1.3287,360,8.1341,1.1698,405,7.9677,1.1458,196,8.3542,1.2014,44,7.3042,1.0504,105,12.1777,1.7513,212,7.3639,1.059,71,4.3932,0.6318,126
1968-10-31,7.0173,7.2995,1.0402,99,7.2131,1.0279,432,9.2208,1.314,357,8.2032,1.169,404,8.0494,1.1471,195,8.5122,1.213,44,7.4839,1.0665,104,12.4546,1.7749,211,7.1304,1.0161,71,4.5763,0.6521,126
1968-11-29,7.1294,7.4102,1.0394,98,7.3889,1.0364,429,9.3966,1.318,354,8.4395,1.1838,402,8.1617,1.1448,194,8.5278,1.1962,44,7.9394,1.1136,104,12.6822,1.7789,210,7.034,0.9866,71,4.5485,0.638,126
1968-12-31,6.9963,7.2647,1.0384,98,7.3265,1.0472,424,9.1924,1.3139,354,8.4146,1.2027,400,8.0175,1.146,193,8.3739,1.1969,44,7.8987,1.129,104,12.463,1.7814,209,6.9979,1.0002,71,4.4228,0.6322,126
1969-01-31,6.7426,7.0273,1.0422,97,7.1602,1.0619,419,8.8696,1.3154,352,8.2024,1.2165,398,7.7603,1.1509,192,8.0341,1.1915,44,7.8949,1.1709,104,12.0286,1.784,209,6.878,1.0201,70,4.2425,0.6292,126
1969-02-28,6.5904,6.8467,1.0389,97,6.9756,1.0585,418,8.692,1.3189,345,7.9724,1.2097,395,7.5356,1.1434,192,7.9516,1.2065,44,7.8303,1.1881,102,11.7248,1.7791,209,7.0232,1.0657,70,4.3233,0.656,126
1969-03-28,6.4107,6.7776,1.0572,97,6.7936,1.0597,415,8.4669,1.3207,344,7.5974,1.1851,393,7.361,1.1482,191,7.8455,1.2238,44,7.9582,1.2414,101,11.4776,1.7904,209,7.2516,1.1312,70,4.3347,0.6762,126
1969-04-30,6.5627,6.9458,1.0584,96,6.9494,1.0589,415,8.6223,1.3138,341,7.7775,1.1851,391,7.423,1.1311,191,7.9475,1.211,44,8.2313,1.2543,100,11.4784,1.749,207,7.2849,1.1101,70,4.4439,0.6771,126
1969-05-29,6.704,7.1652,1.0688,96,7.125,1.0628,414,8.6741,1.2939,341,7.8458,1.1703,390,7.4774,1.1154,189,7.8493,1.1708,44,8.5944,1.282,100,11.3195,1.6885,206,7.1249,1.0628,69,4.4426,0.6627,126
1969-06-30,6.649,7.1734,1.0789,96,7.0765,1.0643,411,8.4943,1.2775,339,7.8099,1.1746,389,7.3638,1.1075,189,7.7342,1.1632,44,8.6418,1.2997,100,11.0892,1.6678,204,7.0254,1.0566,69,4.394,0.6609,126
1969-07-31,6.4458,7.0544,1.0944,98,6.9963,1.0854,429,8.1542,1.265,364,7.6748,1.1907,435,7.2251,1.1209,202,7.4375,1.1539,49,8.5702,1.3296,128,10.537,1.6347,237,7.1711,1.1125,74,4.2564,0.6603,132
1969-08-29,6.2523,7.1186,1.1386,98,6.7937,1.0866,427,7.8367,1.2534,363,7.307,1.1687,435,7.0188,1.1226,202,7.1811,1.1485,49,8.3464,1.3349,127,10.2655,1.6419,235,6.9614,1.1134,73,4.0836,0.6531,132
1969-09-30,6.4815,7.4541,1.1501,98,7.0607,1.0894,426,8.1029,1.2501,362,7.3581,1.1352,434,7.1272,1.0996,202,7.2279,1.1151,49,8.671,1.3378,127,10.3461,1.5963,232,7.3146,1.1285,73,4.3551,0.6719,132
1969-10-31,7.0502,8.3904,1.1901,98,7.4373,1.0549,424,8.5804,1.2171,361,7.961,1.1292,432,7.4335,1.0544,202,7.5343,1.0687,49,9.4081,1.3345,126,10.6733,1.5139,230,7.6288,1.0821,73,4.3539,0.6176,132
1969-11-28,7.0781,8.481,1.1982,98,7.3407,1.0371,424,8.5145,1.2029,360,7.8493,1.109,432,7.3183,1.0339,202,7.5406,1.0654,49,9.4249,1.3316,126,10.5986,1.4974,229,7.5423,1.0656,73,4.4086,0.6229,132
1969-12-31,7.1577,9.0056,1.2582,96,7.3307,1.0242,423,8.5216,1.1906,359,7.8144,1.0918,432,7.4243,1.0372,201,7.7611,1.0843,49,9.5738,1.3376,125,10.7685,1.5045,228,7.6784,1.0727,73,4.4473,0.6213,132
1970-01-30,7.2314,8.9901,1.2432,96,7.3644,1.0184,423,8.5857,1.1873,357,7.8583,1.0867,428,7.5099,1.0385,200,7.8828,1.0901,49,9.6324,1.332,125,10.8579,1.5015,227,7.6192,1.0536,73,4.6519,0.6433,132
1970-02-27,7.2618,9.0839,1.2509,96,7.4209,1.0219,422,8.6007,1.1844,356,7.8374,1.0793,427,7.4378,1.0242,200,7.939,1.0933,49,9.6863,1.3339,125,10.7791,1.4844,226,7.6991,1.0602,73,4.7582,0.6552,132
1970-03-31,7.4311,9.3982,1.2647,96,7.5385,1.0145,420,8.8369,1.1892,356,7.9853,1.0746,427,7.4442,1.0018,199,7.9395,1.0684,49,9.8742,1.3288,125,10.8717,1.463,226,7.7444,1.0422,73,4.9792,0.6701,132
1970-04-30,7.5265,9.5748,1.2721,96,7.5818,1.0074,420,8.8182,1.1716,353,7.9621,1.0579,427,7.5768,1.0067,199,8.276,1.0996,49,9.8703,1.3114,125,11.374,1.5112,226,7.9185,1.0521,72,5.0076,0.6653,132
1970-05-29,7.5417,9.7907,1.2982,96,7.5928,1.0068,420,8.8758,1.1769,350,7.9935,1.0599,427,7.6024,1.008,199,8.0478,1.0671,49,9.9111,1.3142,125,11.2936,1.4975,224,7.9464,1.0536,72,5.1555,0.6836,132
1970-06-30,7.5163,9.7963,1.3034,96,7.5791,1.0084,417,8.775,1.1675,349,7.8822,1.0487,425,7.5829,1.0089,198,8.2308,1.0951,49,9.8131,1.3056,125,11.4605,1.5248,224,7.9606,1.0591,72,5.2071,0.6928,132
1970-07-31,7.9329,9.7193,1.2252,103,7.9563,1.003,444,9.3152,1.1743,370,8.179,1.031,468,8.0684,1.0171,213,8.7666,1.1051,53,10.3428,1.3038,144,12.289,1.5491,240,8.4859,1.0697,77,5.4235,0.6837,135
1970-08-31,9.269,10.4702,1.1296,103,9.6128,1.0371,442,11.0459,1.1917,369,9.5441,1.0297,467,9.5013,1.0251,211,10.5905,1.1426,53,11.7072,1.2631,143,14.2263,1.5348,240,9.0097,0.972,77,6.1149,0.6597,135
1970-09-30,9.515,10.5682,1.1107,103,9.8872,1.0391,442,11.2863,1.1862,367,9.8168,1.0317,464,9.8689,1.0372,211,10.9076,1.1464,53,11.9242,1.2532,142,14.6994,1.5449,239,9.2591,0.9731,77,6.1119,0.6424,135
